Column1.1,Column1.2,Column1.3,Column1.4,Column1.5
1539762256245,34.99,36.33,-1.34,0.19
1539762256446,34.97,36.21,-1.24,0.13
1539762256646,35.01,36.09,-1.08,0.08
1539762256842,35.05,35.89,-0.84,0.03
1539762257043,35.13,35.83,-0.7,-0.02
1539762257241,35.15,35.75,-0.6,-0.07
1539762257445,35.15,35.71,-0.56,-0.11
1539762257646,35.15,35.63,-0.48,-0.15
1539762257842,35.21,35.63,-0.42,-0.19
1539762258043,35.19,35.63,-0.44,-0.22
1539762258239,35.15,35.61,-0.46,-0.25
1539762258444,35.21,35.61,-0.4,-0.28
1539762258645,35.19,35.61,-0.42,-0.31
1539762258841,35.23,35.67,-0.44,-0.33
1539762259042,35.15,35.69,-0.54,-0.35
1539762259239,35.07,35.69,-0.62,-0.36
1539762259443,35.01,35.71,-0.7,-0.38
1539762259644,35.05,35.75,-0.7,-0.4
1539762259841,35.13,35.77,-0.64,-0.41
1539762260042,35.07,35.83,-0.76,-0.43
1539762260247,35.07,35.89,-0.82,-0.44
1539762260443,35.15,35.75,-0.6,-0.45
1539762260644,35.09,35.77,-0.68,-0.47
1539762260840,35.19,35.77,-0.58,-0.48
1539762261040,35.13,35.75,-0.62,-0.49
1539762261241,35.15,35.71,-0.56,-0.5
1539762261442,35.09,35.71,-0.62,-0.51
1539762261643,35.09,35.69,-0.6,-0.52
1539762261839,35.13,35.75,-0.62,-0.53
1539762262041,35.09,35.71,-0.62,-0.54
1539762262245,35.15,35.75,-0.6,-0.54
1539762262442,35.19,35.71,-0.52,-0.55
1539762262643,35.23,35.77,-0.54,-0.56
1539762262839,35.29,35.83,-0.54,-0.56
1539762263040,35.21,35.81,-0.6,-0.56
1539762263245,35.13,35.81,-0.68,-0.57
1539762263441,35.07,35.83,-0.76,-0.57
1539762263642,35.15,35.81,-0.66,-0.58
1539762263839,35.13,35.75,-0.62,-0.58
1539762264039,35.09,35.75,-0.66,-0.58
1539762264244,35.07,35.71,-0.64,-0.59
1539762264441,35.05,35.59,-0.54,-0.59
1539762264641,35.09,35.55,-0.46,-0.59
1539762264838,35.19,35.53,-0.34,-0.6
1539762265038,35.19,35.47,-0.28,-0.6
1539762265243,35.21,35.45,-0.24,-0.6
1539762265439,35.07,35.39,-0.32,-0.6
1539762265641,35.01,35.31,-0.3,-0.59
1539762265837,35.01,35.31,-0.3,-0.59
1539762266042,35.05,35.31,-0.26,-0.59
1539762266239,35.05,35.31,-0.26,-0.58
1539762266440,35.05,35.27,-0.22,-0.58
1539762266640,35.01,35.27,-0.26,-0.57
1539762266836,34.93,35.23,-0.3,-0.56
1539762267042,34.97,35.23,-0.26,-0.56
1539762267238,34.99,35.19,-0.2,-0.55
1539762267439,35.01,35.19,-0.18,-0.54
1539762267635,35.05,35.05,0,-0.53
1539762267836,35.07,35.09,-0.02,-0.52
1539762268040,35.09,35.13,-0.04,-0.51
1539762268238,35.19,35.05,0.14,-0.5
1539762268438,35.13,35.07,0.06,-0.49
1539762268634,35.27,35.05,0.22,-0.48
1539762268839,35.19,35.05,0.14,-0.46
1539762269036,35.21,35.01,0.2,-0.45
1539762269237,35.13,35.01,0.12,-0.43
1539762269441,35.09,35.01,0.08,-0.42
1539762269638,35.09,34.99,0.1,-0.4
1539762269839,35.05,34.99,0.06,-0.38
1539762270035,35.05,34.97,0.08,-0.37
1539762270236,35.01,34.99,0.02,-0.35
1539762270433,34.99,35.01,-0.02,-0.33
1539762270638,34.97,34.99,-0.02,-0.32
1539762270838,35.01,34.99,0.02,-0.3
1539762271035,35.07,34.91,0.16,-0.29
1539762271240,35.07,34.89,0.18,-0.28
1539762271436,35.05,34.91,0.14,-0.26
1539762271637,35.05,34.89,0.16,-0.25
1539762271833,35.05,34.91,0.14,-0.23
1539762272038,35.01,34.83,0.18,-0.22
1539762272235,35.01,34.83,0.18,-0.21
1539762272436,34.93,34.85,0.08,-0.19
1539762272632,34.97,34.85,0.12,-0.18
1539762272837,34.93,34.83,0.1,-0.17
1539762273038,34.93,34.85,0.08,-0.15
1539762273234,34.93,34.81,0.12,-0.14
1539762273435,34.91,34.89,0.02,-0.13
1539762273636,34.89,34.85,0.04,-0.12
1539762273837,34.91,34.81,0.1,-0.11
1539762274034,34.97,34.81,0.16,-0.1
1539762274233,35.05,34.81,0.24,-0.09
1539762274430,35.05,34.81,0.24,-0.08
1539762274635,35.07,34.81,0.26,-0.07
1539762274836,34.99,34.77,0.22,-0.06
1539762275032,34.99,34.77,0.22,-0.05
1539762275233,34.97,34.77,0.2,-0.04
1539762275434,35.01,34.77,0.24,-0.03
1539762275635,35.05,34.75,0.3,-0.02
1539762275835,35.07,34.71,0.36,-0.01
1539762276032,35.05,34.75,0.3,0
1539762276237,35.05,34.83,0.22,0.01
1539762276433,35.05,34.81,0.24,0.02
1539762276634,35.05,34.85,0.2,0.03
1539762276831,35.07,34.83,0.24,0.03
1539762277031,35.07,34.85,0.22,0.04
1539762277236,35.07,34.83,0.24,0.05
1539762277433,35.13,34.81,0.32,0.06
1539762277633,35.07,34.77,0.3,0.07
1539762277834,35.07,34.83,0.24,0.08
1539762278030,35.01,34.89,0.12,0.08
1539762278235,34.99,34.85,0.14,0.09
1539762278431,35.01,34.77,0.24,0.1
1539762278638,35.13,34.89,0.24,0.1
1539762278833,34.99,34.81,0.18,0.11
1539762279030,34.97,34.81,0.16,0.11
1539762279235,34.97,34.83,0.14,0.12
1539762279431,34.99,34.75,0.24,0.12
1539762279631,34.89,34.81,0.08,0.13
1539762279833,34.77,34.83,-0.06,0.13
1539762280029,34.75,34.81,-0.06,0.13
1539762280234,34.85,34.77,0.08,0.13
1539762280431,34.85,34.83,0.02,0.14
1539762280631,35.01,34.85,0.16,0.14
1539762280832,34.97,34.81,0.16,0.14
1539762281029,34.93,34.75,0.18,0.14
1539762281234,34.99,34.81,0.18,0.14
1539762281430,34.97,34.77,0.2,0.14
1539762281630,34.89,34.77,0.12,0.14
1539762281831,34.89,34.83,0.06,0.14
1539762282028,34.97,34.83,0.14,0.14
