1539315342721,34
1539315342768,0
1539315342768,35.23,36.21,-0.98,-1.28
1539315342884,35.15,36.21,-1.06,-1.26
1539315342884,35.15,36.21,-1.06,-1.25
1539315342884,35.19,36.17,-0.98,-1.23
1539315342884,35.07,36.17,-1.10,-1.22
1539315342899,0
1539315342899,35.23,36.21,-0.98,-1.28
1539315342899,35.15,36.21,-1.06,-1.26
1539315343067,35.15,36.21,-1.06,-1.25
1539315343083,35.19,36.17,-0.98,-1.23
1539315343083,35.07,36.17,-1.10,-1.22
1539315343083,35.07,36.17,-1.10,-1.21
1539315343083,35.09,36.09,-1.00,-1.19
1539315343098,35.13,36.21,-1.08,-1.18
1539315343280,35.19,36.17,-0.98,-1.17
1539315343473,35.19,36.15,-0.96,-1.16
1539315343678,35.15,36.23,-1.08,-1.16
1539315343877,35.19,36.21,-1.02,-1.15
1539315344067,35.19,36.25,-1.06,-1.14
1539315344270,35.27,36.33,-1.06,-1.13
1539315344473,35.23,36.39,-1.16,-1.13
1539315344678,35.23,36.37,-1.14,-1.12
1539315344877,35.35,36.41,-1.06,-1.12
1539315345066,35.29,36.39,-1.10,-1.11
1539315345269,35.27,36.37,-1.10,-1.11
1539315345472,35.27,36.39,-1.12,-1.10
1539315345678,35.27,36.39,-1.12,-1.10
1539315345877,35.27,36.37,-1.10,-1.10
1539315346075,35.23,36.41,-1.18,-1.10
1539315346275,35.21,36.39,-1.18,-1.10
1539315346478,35.19,36.45,-1.26,-1.09
1539315346677,35.23,36.45,-1.22,-1.09
1539315346862,35.23,36.45,-1.22,-1.09
1539315347081,35.15,36.45,-1.30,-1.09
1539315347268,35.07,36.45,-1.38,-1.10
1539315347472,34.93,36.41,-1.48,-1.10
1539315347680,34.97,36.49,-1.52,-1.10
1539315347871,34.89,36.45,-1.56,-1.11
1539315348067,34.93,36.45,-1.52,-1.11
1539315348270,34.97,36.49,-1.52,-1.12
1539315348473,35.01,36.47,-1.46,-1.13
1539315348680,34.99,36.45,-1.46,-1.14
1539315348877,34.99,36.47,-1.48,-1.15
1539315349066,35.09,36.53,-1.44,-1.15
1539315349275,35.09,36.53,-1.44,-1.16
1539315349478,35.07,36.55,-1.48,-1.17
1539315349675,34.97,36.55,-1.58,-1.18
1539315349878,34.91,36.53,-1.62,-1.19
1539315350065,34.97,36.53,-1.56,-1.20
1539315350269,34.97,36.49,-1.52,-1.21
1539315350472,35.07,36.39,-1.32,-1.22
1539315350674,34.99,36.41,-1.42,-1.23
1539315350861,34.97,36.39,-1.42,-1.24
1539315351066,34.99,36.39,-1.40,-1.25
1539315351270,34.99,36.37,-1.38,-1.26
1539315351473,35.01,36.39,-1.38,-1.27
1539315351678,34.99,36.49,-1.50,-1.27
1539315351863,34.99,36.49,-1.50,-1.28
1539315352066,35.07,36.45,-1.38,-1.29
1539315352276,35.13,36.49,-1.36,-1.29
1539315352463,35.07,36.53,-1.46,-1.30
1539315352677,35.09,36.57,-1.48,-1.31
1539315352865,35.15,36.53,-1.38,-1.31
1539315353068,35.13,36.53,-1.40,-1.32
1539315353271,35.13,36.57,-1.44,-1.32
1539315353474,35.13,36.61,-1.48,-1.33
1539315353674,35.21,36.63,-1.42,-1.33
1539315353877,35.23,36.69,-1.46,-1.34
1539315354066,35.21,36.61,-1.40,-1.34
1539315354269,35.19,36.71,-1.52,-1.35
1539315354472,35.15,36.69,-1.54,-1.35
1539315354676,35.15,36.71,-1.56,-1.36
1539315354862,35.09,36.73,-1.64,-1.36
1539315355070,35.13,36.77,-1.64,-1.37
1539315355275,35.19,36.79,-1.60,-1.37
1539315355463,35.19,36.81,-1.62,-1.38
1539315355675,35.09,36.73,-1.64,-1.38
1539315355861,35.13,36.87,-1.74,-1.39
1539315356066,35.21,36.85,-1.64,-1.40
1539315356269,35.07,36.85,-1.78,-1.41
1539315356472,35.09,36.87,-1.78,-1.41
1539315356674,35.07,36.87,-1.80,-1.42
1539315356861,35.07,36.93,-1.86,-1.43
1539315357066,35.07,36.87,-1.80,-1.44
1539315357269,35.09,36.95,-1.86,-1.45
1539315357472,35.15,36.95,-1.80,-1.46
1539315357670,35.15,37.01,-1.86,-1.47
1539315357862,35.21,37.01,-1.80,-1.48
1539315358065,35.19,37.11,-1.92,-1.49
1539315358260,35.19,37.19,-2.00,-1.50
1539315358463,35.19,37.25,-2.06,-1.51
1539315358674,35.23,37.29,-2.06,-1.52
1539315358861,35.27,37.21,-1.94,-1.54
1539315359066,35.29,37.29,-2.00,-1.55
1539315359271,35.29,37.35,-2.06,-1.56
1539315359458,35.29,37.21,-1.92,-1.58
1539315359679,35.27,37.25,-1.98,-1.59
1539315359861,35.27,37.33,-2.06,-1.60
1539315360066,35.23,37.27,-2.04,-1.61
1539315360269,35.23,37.19,-1.96,-1.63
1539315360470,35.21,37.25,-2.04,-1.64
1539315360672,35.23,37.27,-2.04,-1.66
1539315360862,35.21,37.29,-2.08,-1.67
1539315361070,35.27,37.25,-1.98,-1.68
1539315361259,35.19,37.35,-2.16,-1.70
1539315361463,35.27,37.27,-2.00,-1.71
1539315361671,35.21,37.25,-2.04,-1.72
1539315361861,35.19,37.29,-2.10,-1.74
1539315362066,35.19,37.27,-2.08,-1.75
1539315362269,35.27,37.29,-2.02,-1.76
1539315362456,35.27,37.27,-2.00,-1.77
1539315362674,35.29,37.27,-1.98,-1.78
1539315362861,35.23,37.29,-2.06,-1.79
